task_id,action,action_name,success,delay_s,energy_j,deadline_window_s,deadline_tightness,cpu_cycles,data_size_kb,priority,queue_delay_s
229,2,edge_50,False,0.8192759430000001,0.09057129016858899,0.6230665651528398,1.3149091747509027,1578551886,2271,3,0.0
229,3,edge_75,False,0.6567092120725561,0.056839924561277996,0.6230665651528398,1.0539952692076546,1578551886,2271,3,0.0
229,4,edge_100,False,0.8467127008771052,0.02346837893855259,0.6230665651528398,1.3589442095475055,1578551886,2271,3,0.0
229,5,cloud,False,0.7130481718326211,0.023668897316310576,0.6230665651528398,1.144417325069768,1578551886,2271,3,0.0
230,0,local,True,0.088147079,0.0088147079,0.12836249422980472,0.6867043175570592,88147079,106,0,0.0
230,1,edge_25,True,0.07784701325,0.006882374510763093,0.12836249422980472,0.6064622981743569,88147079,106,0,0.0
230,2,edge_50,True,0.0558102435,0.004966789380410793,0.12836249422980472,0.4347862187850921,88147079,106,0,0.0
230,3,edge_75,True,0.04642222919417943,0.0030188622595897154,0.12836249422980472,0.3616494792557604,88147079,106,0,0.0
230,4,edge_100,True,0.05032898192591895,0.0010737980129594711,0.12836249422980472,0.3920847925860338,88147079,106,0,0.0
230,5,cloud,False,0.3698596903303349,0.0011151372651674615,0.12836249422980472,2.881368834016132,88147079,106,0,0.0
231,0,local,False,1.311752453,0.1311752453,0.6979808658652473,1.8793530269255947,1311752453,2662,3,0.0
231,1,edge_25,False,1.01381433975,0.10655465125297199,0.6979808658652473,1.452495891120499,1311752453,2662,3,0.0
231,2,edge_50,True,0.6858762265,0.0812283057593066,0.6979808658652473,0.9826576343891005,1311752453,2662,3,0.0
231,3,edge_75,True,0.5705152506371836,0.057097851706091794,0.6979808658652473,0.8173794992645653,1311752453,2662,3,0.0
231,4,edge_100,False,0.7317485656102999,0.03268616955514998,0.6979808658652473,1.0483791195381733,1311752453,2662,3,0.0
231,5,cloud,True,0.6750482148459886,0.031348862122994335,0.6979808658652473,0.9671442984460178,1311752453,2662,3,0.0
232,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
232,1,edge_25,True,0.040802816,0.0031051931291086526,0.11999999999534339,0.34002346667986133,40000000,49,0,0.0
232,2,edge_50,True,0.030802816,0.0022173335750618026,0.11999999999534339,0.2566901333432942,40000000,49,0,0.0
232,3,edge_75,True,0.026437539544467342,0.0013173617722336706,0.11999999999534339,0.2203128295457771,40000000,49,0,0.0
232,4,edge_100,True,0.024654909273679786,0.0004369618368398945,0.11999999999534339,0.2054575772886377,40000000,49,0,0.0
232,5,cloud,False,0.3588486085838348,0.00042430429191742233,0.11999999999534339,2.990405071648,40000000,49,0,0.0
233,0,local,False,1.654694204,0.16546942039999998,0.7799345514213201,2.121580844167699,1654694204,2271,3,0.0
233,1,edge_25,False,1.2710206530000001,0.12942549886488244,0.7799345514213201,1.6296503991055984,1654694204,2271,3,0.0
233,2,edge_50,False,0.857347102,0.09371959944841467,0.7799345514213201,1.0992551880636734,1654694204,2271,3,0.0
233,3,edge_75,True,0.6836355106861381,0.057929947193069056,0.7799345514213201,0.8765293311346567,1654694204,2271,3,0.0
233,4,edge_100,False,0.8805440490207872,0.021348473510393665,0.7799345514213201,1.128997359350372,1654694204,2271,3,0.0
233,5,cloud,True,0.7236509415176382,0.021356050358819087,0.7799345514213201,0.9278354705518393,1654694204,2271,3,0.0
234,0,local,False,1.237329398,0.12373293979999998,0.564475693681743,2.1919976570286455,1237329398,2271,3,0.0
234,1,edge_25,False,0.9579970485,0.10052042999799471,0.564475693681743,1.6971449067214013,1237329398,2271,3,0.0
234,2,edge_50,False,0.648664699,0.07742241572515489,0.564475693681743,1.14914549246424,1237329398,2271,3,0.0
234,3,edge_75,True,0.5392062863711422,0.05353711601057112,0.564475693681743,0.955233843381664,1237329398,2271,3,0.0
234,4,edge_100,False,0.6909931734391268,0.030914237219563448,0.564475693681743,1.224132732681871,1237329398,2271,3,0.0
234,5,cloud,False,0.6589092887570736,0.030721704578536773,0.564475693681743,1.1672943514350382,1237329398,2271,3,0.0
235,0,local,False,0.678899213,0.06788992129999999,0.48146952989918645,1.4100564435347607,678899213,1031,1,0.0
235,1,edge_25,False,0.5360663137499999,0.05383850739045663,0.48146952989918645,1.1133961350830348,678899213,1031,1,0.0
235,2,edge_50,True,0.3663415105,0.03963971778760053,0.48146952989918645,0.7608820241993449,678899213,1031,1,0.0
235,3,edge_75,True,0.29872159504387774,0.02559372340943887,0.48146952989918645,0.6204371751342732,678899213,1031,1,0.0
235,4,edge_100,True,0.3723036197135943,0.011720923406797182,0.48146952989918645,0.7732651737931369,678899213,1031,1,0.0
235,5,cloud,False,0.5090239878007562,0.011622072600378097,0.48146952989918645,1.0572299100782956,678899213,1031,1,0.0
236,0,local,False,1.22713376,0.12271337599999999,0.5447886489273515,2.2524950958800916,1227133760,2271,3,0.0
236,1,edge_25,False,0.9503503200000001,0.09787251281339526,0.5447886489273515,1.7444385485475322,1227133760,2271,3,0.0
236,2,edge_50,False,0.6435668800000001,0.07293285441146288,0.5447886489273515,1.1813147745775094,1227133760,2271,3,0.0
236,3,edge_75,True,0.5243514447518685,0.04776648637593421,0.5447886489273515,0.9624859948610854,1227133760,2271,3,0.0
236,4,edge_100,False,0.669973222025841,0.02295317101292048,0.5447886489273515,1.2297855752776212,1227133760,2271,3,0.0
236,5,cloud,False,0.6419953816925902,0.023284314846295128,0.5447886489273515,1.1784301727956916,1227133760,2271,3,0.0
237,0,local,False,1.08246073,0.10824607299999998,0.6153274481039261,1.7591621068351513,1082460730,1031,1,0.0
237,1,edge_25,False,0.8387374515,0.08460114735634464,0.6153274481039261,1.3630749840340957,1082460730,1031,1,0.0
237,2,edge_50,True,0.568122269,0.06086179237791929,0.6153274481039261,0.9232844573253078,1082460730,1031,1,0.0
237,3,edge_75,True,0.4530009641910927,0.037154661470546316,0.6153274481039261,0.7361949569891165,1082460730,1031,1,0.0
237,4,edge_100,True,0.5779671684056802,0.013662318502840129,0.6153274481039261,0.9392839051575415,1082460730,1031,1,0.0
237,5,cloud,True,0.5930370539628339,0.013272453981416979,0.6153274481039261,0.9637747443092649,1082460730,1031,1,0.0
238,0,local,False,0.910536443,0.09105364429999999,0.6255551580252359,1.4555653987002495,910536443,1329,1,0.0
238,1,edge_25,False,0.729628908056129,0.07062497504002152,0.6255551580252359,1.1663702212278693,910536443,1329,1,0.0
238,2,edge_50,True,0.5019947973061291,0.05017641968230916,0.6255551580252359,0.8024788715528068,910536443,1329,1,0.0
238,3,edge_75,True,0.40217469313591386,0.02976188667739244,0.6255551580252359,0.6429084437661843,910536443,1329,1,0.0
238,4,edge_100,True,0.4904635455343098,0.009420511251082337,0.6255551580252359,0.7840452424413128,910536443,1329,1,0.0
238,5,cloud,True,0.5507066772328499,0.00929969431642496,0.6255551580252359,0.8803487113291991,910536443,1329,1,0.0
239,0,local,False,1.114042664,0.1114042664,0.5460824563488131,2.040063091293303,1114042664,1031,3,0.0
239,1,edge_25,False,0.862423902,0.08646049495105712,0.5460824563488131,1.5792924529498564,1114042664,1031,3,0.0
239,2,edge_50,False,0.583913236,0.061508538107274885,0.5460824563488131,1.0692766801265305,1114042664,1031,3,0.0
239,3,edge_75,True,0.4617053041916053,0.03637476719580265,0.5460824563488131,0.8454864257655048,1114042664,1031,3,0.0
239,4,edge_100,False,0.5898680097761108,0.011717255688055353,0.5460824563488131,1.0801812124125982,1114042664,1031,3,0.0
239,5,cloud,False,0.5958935293950668,0.011542498297533422,0.5460824563488131,1.0912152962746646,1114042664,1031,3,0.0
240,0,local,False,1.062760107,0.10627601069999999,0.6535420843138127,1.6261540496138764,1062760107,1031,1,0.0
240,1,edge_25,False,0.82396198425,0.08260141698345899,0.6535420843138127,1.260763467306195,1062760107,1031,1,0.0
240,2,edge_50,True,0.5582719574999999,0.05908638599891826,0.6535420843138127,0.8542249549027257,1062760107,1031,1,0.0
240,3,edge_75,True,0.44317525857523526,0.0354431599001176,0.6535420843138127,0.6781128089716635,1062760107,1031,1,0.0
240,4,edge_100,True,0.5641705535349125,0.0116891668174563,0.6535420843138127,0.8632505343971293,1062760107,1031,1,0.0
240,5,cloud,True,0.5859713787389378,0.011709678669468931,0.6535420843138127,0.8966084859771183,1062760107,1031,1,0.0
241,0,local,False,1.625058113,0.1625058113,0.9045894886075985,1.7964592043860608,1625058113,2662,3,0.0
241,1,edge_25,False,1.24879358475,0.13064218808956646,0.9045894886075985,1.3805086179723605,1625058113,2662,3,0.0
241,2,edge_50,True,0.8425290565,0.09819717659962615,0.9045894886075985,0.9313938168758451,1625058113,2662,3,0.0
241,3,edge_75,True,0.6920522787562023,0.06695419601560117,0.9045894886075985,0.7650456781467283,1625058113,2662,3,0.0
241,4,edge_100,True,0.8917604371150073,0.0343656903075037,0.9045894886075985,0.9858178194040941,1625058113,2662,3,0.0
241,5,cloud,True,0.7411721856752167,0.033080281537608364,0.9045894886075985,0.8193464494221306,1625058113,2662,3,0.0
242,0,local,False,1.094770722,0.10947707219999998,0.7459913724742364,1.4675380472148947,1094770722,1031,0,0.0
242,1,edge_25,False,0.8479699454999999,0.0852266179814474,0.7459913724742364,1.1367020810006558,1094770722,1031,0,0.0
242,2,edge_50,True,0.574277265,0.060648896127510676,0.7459913724742364,0.7698175691969323,1094770722,1031,0,0.0
242,3,edge_75,True,0.45579312704240965,0.03655036919620482,0.7459913724742364,0.6109898101511233,1094770722,1031,0,0.0
242,4,edge_100,True,0.581088964821443,0.012145718710721492,0.7459913724742364,0.778948639706301,1094770722,1031,0,0.0
242,5,cloud,True,0.5934094181049594,0.012227636852479724,0.7459913724742364,0.795464183636324,1094770722,1031,0,0.0
243,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
243,1,edge_25,True,0.041736704,0.0032727708488761746,0.11999999999534339,0.34780586668016333,40000000,106,0,0.0
243,2,edge_50,True,0.031736704000000004,0.0025516497800654563,0.11999999999534339,0.26447253334359627,40000000,106,0,0.0
243,3,edge_75,True,0.028423155571950718,0.0018432257859753586,0.11999999999534339,0.23685962977544733,40000000,106,0,0.0
243,4,edge_100,True,0.026357930828763906,0.0011250422143819529,0.11999999999534339,0.21964942358155606,40000000,106,0,0.0
243,5,cloud,False,0.36023933715689727,0.0011196685784486348,0.11999999999534339,3.00199447642397,40000000,106,0,0.0
244,0,local,False,0.862034372,0.0862034372,0.5357955138606485,1.6088868788554298,862034372,1329,2,0.0
244,1,edge_25,False,0.6845411915016383,0.06720500596218702,0.5357955138606485,1.2776165044182808,862034372,1329,2,0.0
244,2,edge_50,True,0.46903259850163825,0.04839275444123753,0.5357955138606485,0.8753947847044233,862034372,1329,2,0.0
244,3,edge_75,True,0.37694291962477694,0.02938316811156936,0.5357955138606485,0.7035201114483641,862034372,1329,2,0.0
244,4,edge_100,True,0.4651375862813827,0.010407502952904648,0.5357955138606485,0.8681251974841231,862034372,1329,2,0.0
244,5,cloud,False,0.543071651192831,0.010332388396415497,0.5357955138606485,1.0135800639310222,862034372,1329,2,0.0
245,0,local,False,0.238250928,0.0238250928,0.21103616898471955,1.128957794989403,238250928,646,2,0.0
245,1,edge_25,True,0.19927225999999998,0.02000626366134546,0.21103616898471955,0.9442564322442218,238250928,646,2,0.0
245,2,edge_50,True,0.139709528,0.016087112071724093,0.21103616898471955,0.6620169834968712,238250928,646,2,0.0
245,3,edge_75,True,0.12210560758944243,0.012044995994721214,0.21103616898471955,0.57860038010017,238250928,646,2,0.0
245,4,edge_100,True,0.1427531974317598,0.0082116555158799,0.21103616898471955,0.6764394848453494,238250928,646,2,0.0
245,5,cloud,False,0.41441996830316236,0.008384891351581178,0.21103616898471955,1.9637390609245242,238250928,646,2,0.0
246,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,71,0,0.0
246,1,edge_25,True,0.041163264,0.0031561050334823547,0.11999999999534339,0.3430272000133112,40000000,71,0,0.0
246,2,edge_50,True,0.031163264000000003,0.002317964666509095,0.11999999999534339,0.25969386667674416,40000000,71,0,0.0
246,3,edge_75,True,0.027084053293142014,0.001460394646571008,0.11999999999534339,0.2257004441182751,40000000,71,0,0.0
246,4,edge_100,True,0.025174047463703823,0.0006334525318519106,0.11999999999534339,0.2097837288723392,40000000,71,0,0.0
246,5,cloud,False,0.3592439876231276,0.0006219938115637914,0.11999999999534339,2.9936998969755675,40000000,71,0,0.0
247,0,local,False,1.464430785,0.1464430785,0.6148146844934672,2.3819059985636377,1464430785,1755,3,0.0
247,1,edge_25,False,1.12832308875,0.11530672303262168,0.6148146844934672,1.8352246899886613,1464430785,1755,3,0.0
247,2,edge_50,False,0.7622153925,0.08442829453803816,0.6148146844934672,1.2397481903477519,1464430785,1755,3,0.0
247,3,edge_75,True,0.61186372588856,0.05296186038177997,0.6148146844934672,0.9952002470348631,1464430785,1755,3,0.0
247,4,edge_100,False,0.7853525651990693,0.021318586349534662,0.6148146844934672,1.2773809491003043,1464430785,1755,3,0.0
247,5,cloud,False,0.6879234126319058,0.022518627815952957,0.6148146844934672,1.1189118119367487,1464430785,1755,3,0.0
248,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
248,1,edge_25,True,0.04975211650163828,0.0032108214130439263,0.11999999999534339,0.4146009708630743,40000000,106,0,0.0
248,2,edge_50,True,0.03975211650163828,0.002418596478997647,0.11999999999534339,0.3312676375265072,40000000,106,0,0.0
248,3,edge_75,True,0.03598286571930852,0.0016153746088351196,0.11999999999534339,0.299857214339207,40000000,106,0,0.0
248,4,edge_100,True,0.028593101801348688,0.0008399305128876452,0.11999999999534339,0.2382758483538187,40000000,106,0,0.0
248,5,cloud,False,0.35964343866108583,0.0008217193305429142,0.11999999999534339,2.9970286556253485,40000000,106,0,0.0
249,0,local,False,1.75937918,0.17593791799999997,0.876618095964659,2.007007598974924,1759379180,2271,3,0.0
249,1,edge_25,False,1.3499763713382409,0.13674545664375626,0.876618095964659,1.5399823224647022,1759379180,2271,3,0.0
249,2,edge_50,False,0.9101315763382407,0.09760028108913806,0.876618095964659,1.038230422720971,1759379180,2271,3,0.0
249,3,edge_75,True,0.7192605036927828,0.05851014192727106,0.876618095964659,0.8204947023153626,1759379180,2271,3,0.0
249,4,edge_100,False,0.9285771718921311,0.019116443336873404,0.876618095964659,1.0592721918092447,1759379180,2271,3,0.0
249,5,cloud,True,0.7396659360310063,0.018895050015503134,0.876618095964659,0.843772150536151,1759379180,2271,3,0.0
2250,0,local,True,0.098050086,0.0098050086,0.16511230362812057,0.593838762136324,98050086,106,0,0.0
2250,1,edge_25,True,0.0852742685,0.007701418578229213,0.16511230362812057,0.5164622298048829,98050086,106,0,0.0
2250,2,edge_50,True,0.060761747,0.005592126325808019,0.16511230362812057,0.36800253927080184,98050086,106,0,0.0
2250,3,edge_75,True,0.050580429845493234,0.0034887239477466173,0.16511230362812057,0.3063395563750029,98050086,106,0,0.0
2250,4,edge_100,True,0.05600372889983492,0.001435419749917458,0.16511230362812057,0.33918567949951867,98050086,106,0,0.0
2250,5,cloud,False,0.3723354727983643,0.0013627277991821664,0.16511230362812057,2.2550437769735727,98050086,106,0,0.0
2251,0,local,False,1.229245035,0.12292450349999999,0.6855575207155198,1.7930589306598677,1229245035,2271,3,0.0
2251,1,edge_25,False,0.9711770183504987,0.09600947065870595,0.6855575207155198,1.4166236807334218,1229245035,2271,3,0.0
2251,2,edge_50,True,0.6638657596004988,0.06920734260733685,0.6855575207155198,0.968358948068455,1229245035,2271,3,0.0
2251,3,edge_75,True,0.5331885192333733,0.042220320378937255,0.6855575207155198,0.7777443950682384,1229245035,2271,3,0.0
2251,4,edge_100,True,0.6622971377163591,0.015219742740592299,0.6855575207155198,0.9660708513927705,1229245035,2271,3,0.0
2251,5,cloud,True,0.6265861416994392,0.015368567349719604,0.6855575207155198,0.9139804068453192,1229245035,2271,3,0.0
2252,0,local,False,1.274915882,0.12749158819999998,0.6237935694516636,2.0438105559836015,1274915882,2271,3,0.0
2252,1,edge_25,False,0.9861869115,0.10199562255455251,0.6237935694516636,1.580950750048438,1274915882,2271,3,0.0
2252,2,edge_50,False,0.667457941,0.0766570865798041,0.6237935694516636,1.0699981110525376,1274915882,2271,3,0.0
2252,3,edge_75,True,0.5454682823459968,0.05056031034799835,0.6237935694516636,0.874437168093096,1274915882,2271,3,0.0
2252,4,edge_100,False,0.7000209191723856,0.026031489086192856,0.6237935694516636,1.1221996401593695,1274915882,2271,3,0.0
2252,5,cloud,False,0.6553388617130909,0.025177842656545445,0.6237935694516636,1.0505700824860325,1274915882,2271,3,0.0
2253,0,local,True,0.051965594,0.005196559399999999,0.11999999999534339,0.43304661668347105,51965594,106,0,0.0
2253,1,edge_25,True,0.0507108995,0.004177285877049996,0.11999999999534339,0.4225908291830654,51965594,106,0,0.0
2253,2,edge_50,True,0.037719501,0.0031559630303335928,0.11999999999534339,0.3143291750121976,51965594,106,0,0.0
2253,3,edge_75,True,0.032906932383638864,0.0021407051668194304,0.11999999999534339,0.2742244365409652,51965594,106,0,0.0
2253,4,edge_100,True,0.032383626246106204,0.0011464914230531037,0.11999999999534339,0.2698635520613571,51965594,106,0,0.0
2253,5,cloud,False,0.3626613111066644,0.0011340961533322035,0.11999999999534339,3.0221775926728123,51965594,106,0,0.0
2254,0,local,False,0.629480073,0.0629480073,0.42603973823133856,1.4775149276291073,629480073,646,0,0.0
2254,1,edge_25,False,0.49269411875,0.04930997554500268,0.42603973823133856,1.1564510878618282,629480073,646,0,0.0
2254,2,edge_50,True,0.3353241005,0.0358003947686942,0.42603973823133856,0.7870723559545514,629480073,646,0,0.0
2254,3,edge_75,True,0.26947751582278245,0.02215621404889124,0.42603973823133856,0.6325173255938318,629480073,646,0,0.0
2254,4,edge_100,True,0.339319894264468,0.008687717682234005,0.42603973823133856,0.7964512786368724,629480073,646,0,0.0
2254,5,cloud,False,0.4925444769021746,0.00832423115108732,0.42603973823133856,1.1560998486829512,629480073,646,0,0.0
2255,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
2255,1,edge_25,True,0.040802816,0.0031300980992158087,0.11999999999534339,0.34002346667986133,40000000,49,0,0.0
2255,2,edge_50,True,0.030802816,0.002271194513916131,0.11999999999534339,0.2566901333432942,40000000,49,0,0.0
2255,3,edge_75,True,0.0265864168186465,0.0013918004093232495,0.11999999999534339,0.22155347349731824,40000000,49,0,0.0
2255,4,edge_100,True,0.024861858962097735,0.0005404366810488691,0.11999999999534339,0.20718215802552084,40000000,49,0,0.0
2255,5,cloud,False,0.35905765617603214,0.0005288280880160618,0.11999999999534339,2.992147134916378,40000000,49,0,0.0
2256,0,local,False,1.50456317,0.15045631699999998,0.7461252908105962,2.0165020386394237,1504563170,2271,3,0.0
2256,1,edge_25,False,1.1584223775,0.11926405295282477,0.7461252908105962,1.5525842532981038,1504563170,2271,3,0.0
2256,2,edge_50,False,0.782281585,0.08768576082992659,0.7461252908105962,1.0484587436382478,1504563170,2271,3,0.0
2256,3,edge_75,True,0.6320406062213968,0.05652878798569839,0.7461252908105962,0.8470971484356777,1504563170,2271,3,0.0
2256,4,edge_100,False,0.8138658879172675,0.02554215145863382,0.7461252908105962,1.0907898417879354,1504563170,2271,3,0.0
2256,5,cloud,True,0.702175955658324,0.025631660829162007,0.7461252908105962,0.9410965749404832,1504563170,2271,3,0.0
2257,0,local,False,3.534007958,0.35340079579999994,1.471983525203541,2.400847494207742,3534007958,2662,3,0.0
2257,1,edge_25,False,2.6805059685,0.2710490177519646,1.471983525203541,1.821016283541182,3534007958,2662,3,0.0
2257,2,edge_50,False,1.797003979,0.18910390730363724,1.471983525203541,1.2208044099892466,3534007958,2662,3,0.0
2257,3,edge_75,True,1.3927514235425167,0.10709941859625835,1.471983525203541,0.9461732415448955,3534007958,2662,3,0.0
2257,4,edge_100,False,1.825673781446302,0.02408490122315094,1.471983525203541,1.240281395944193,3534007958,2662,3,0.0
2257,5,cloud,True,1.1068887887868677,0.02504359859343382,1.471983525203541,0.7519709085288919,3534007958,2662,3,0.0
2258,0,local,False,1.020552789,0.10205527889999999,0.40011285030050203,2.550662364964086,1020552789,355,2,0.0
2258,1,edge_25,False,0.7918498237422404,0.07721819180117792,0.40011285030050203,1.9790662138132455,1020552789,355,2,0.0
2258,2,edge_50,False,0.5367116264922404,0.05238897991048552,0.40011285030050203,1.3414006225722237,1020552789,355,2,0.0
2258,3,edge_75,False,0.4131986669698564,0.027541889276308008,0.40011285030050203,1.032705314661917,1020552789,355,2,0.0
2258,4,edge_100,False,0.52499438020489,0.002732827253802977,0.40011285030050203,1.3121157688652003,1020552789,355,2,0.0
2258,5,cloud,False,0.559597761998625,0.002743602099312508,0.40011285030050203,1.3985998239705195,1020552789,355,2,0.0
2259,0,local,False,1.678522201,0.16785222009999998,0.9703604855458252,1.7297924080820704,1678522201,2662,3,0.0
2259,1,edge_25,False,1.2888916507500001,0.14260686062754846,0.9703604855458252,1.3282606515299331,1678522201,2662,3,0.0
2259,2,edge_50,True,0.8692611005,0.11538212517953225,0.9703604855458252,0.8958125495094156,1678522201,2662,3,0.0
2259,3,edge_75,True,0.7576011570112601,0.09104072084312999,0.9703604855458252,0.7807419699134919,1678522201,2662,3,0.0
2259,4,edge_100,False,0.9838093251294089,0.06702411231470445,0.9703604855458252,1.0138596323571634,1678522201,2662,3,0.0
2259,5,cloud,True,0.8167532477324253,0.06552440376621266,0.9703604855458252,0.8417008523105759,1678522201,2662,3,0.0
2260,0,local,False,0.66951583,0.066951583,0.4475318694021553,1.4960182185335462,669515830,646,0,0.0
2260,1,edge_25,False,0.5227209365000001,0.05785710089598628,0.4475318694021553,1.1680082967013894,669515830,646,0,0.0
2260,2,edge_50,True,0.35534197900000003,0.05133770988319684,0.4475318694021553,0.7940037420680028,669515830,646,0,0.0
2260,3,edge_75,True,0.3184599165109717,0.04014160388048585,0.4475318694021553,0.7115915944408451,669515830,646,0,0.0
2260,4,edge_100,True,0.4095202832525639,0.033778972926281924,0.4475318694021553,0.9150639568968129,669515830,646,0,0.0
2260,5,cloud,False,0.5509943239936752,0.033545578996837605,0.4475318694021553,1.2311845516828386,669515830,646,0,0.0
2261,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
2261,1,edge_25,True,0.041736704,0.00324047764969284,0.11999999999534339,0.34780586668016333,40000000,106,0,0.0
2261,2,edge_50,True,0.031736704000000004,0.0024719173615561207,0.11999999999534339,0.26447253334359627,40000000,106,0,0.0
2261,3,edge_75,True,0.028198407385327133,0.0017308516926635665,0.11999999999534339,0.23498672822017813,40000000,106,0,0.0
2261,4,edge_100,True,0.026033019937720232,0.0009625867688601151,0.11999999999534339,0.21694183282275373,40000000,106,0,0.0
2261,5,cloud,False,0.35990374475725007,0.0009518723786250528,0.11999999999534339,2.999197873093468,40000000,106,0,0.0
2262,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
2262,1,edge_25,True,0.040802816,0.0031637116545487273,0.11999999999534339,0.34002346667986133,40000000,49,0,0.0
2262,2,edge_50,True,0.030802816,0.0023268055841268566,0.11999999999534339,0.2566901333432942,40000000,49,0,0.0
2262,3,edge_75,True,0.026783451048679137,0.001490317524339568,0.11999999999534339,0.2231954254143206,40000000,49,0,0.0
2262,4,edge_100,True,0.025103763839398104,0.0006613891196990524,0.11999999999534339,0.20919803200310216,40000000,49,0,0.0
2262,5,cloud,False,0.35929338318544274,0.0006466915927213723,0.11999999999534339,2.994111526661543,40000000,49,0,0.0
2263,0,local,False,0.688424104,0.0688424104,0.41308668826241046,1.6665366460869426,688424104,1031,3,0.0
2263,1,edge_25,False,0.5432099819999999,0.057722995146603666,0.41308668826241046,1.31500238917147,688424104,1031,3,0.0
2263,2,edge_50,True,0.371103956,0.047457049270255104,0.41308668826241046,0.8983682276497343,688424104,1031,3,0.0
2263,3,edge_75,True,0.320382812175035,0.034876537187517515,0.41308668826241046,0.7755825139819418,688424104,1031,3,0.0
2263,4,edge_100,True,0.40148211054816574,0.02392894607408289,0.41308668826241046,0.9719076454313798,688424104,1031,3,0.0
2263,5,cloud,False,0.5373093899994602,0.024812284599730124,0.41308668826241046,1.300718239698245,688424104,1031,3,0.0
2264,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
2264,1,edge_25,True,0.058087933065979536,0.0030856315637262112,0.11999999999534339,0.484066108901947,40000000,49,0,0.0
2264,2,edge_50,True,0.04808793306597954,0.0021729843890175527,0.11999999999534339,0.40073277556538,40000000,49,0,0.0
2264,3,edge_75,True,0.04359823484148478,0.0012551508877526184,0.11999999999534339,0.36331862369313844,40000000,49,0,0.0
2264,4,edge_100,True,0.030517154023171907,0.0003431887250395336,0.11999999999534339,0.2543096168696344,40000000,49,0,0.0
2264,5,cloud,False,0.3586830828662194,0.0003415414331097225,0.11999999999534339,2.989025690667818,40000000,49,0,0.0
2265,0,local,False,1.268894684,0.12688946839999998,0.7366171357571147,1.7225972929557172,1268894684,2271,3,0.0
2265,1,edge_25,False,0.981671013,0.11008099019429657,0.7366171357571147,1.332674689940538,1268894684,2271,3,0.0
2265,2,edge_50,True,0.664447342,0.09626565849431729,0.7366171357571147,0.9020253667016086,1268894684,2271,3,0.0
2265,3,edge_75,True,0.5992373235575974,0.0784232756287987,0.7366171357571147,0.8134990274719652,1268894684,2271,3,0.0
2265,4,edge_100,False,0.7701596253220937,0.06260614166104692,0.7366171357571147,1.0455358529373648,1268894684,2271,3,0.0
2265,5,cloud,True,0.7225275506493712,0.05937430692468563,0.7366171357571147,0.980872580308274,1268894684,2271,3,0.0
2266,0,local,False,0.646615186,0.0646615186,0.40316562849329785,1.6038450212547055,646615186,646,1,0.0
2266,1,edge_25,False,0.524986667563387,0.04957953911045813,0.40316562849329785,1.3021612718459066,646615186,646,1,0.0
